run_id,git_commit,seed,eval_seed,game,backend,obs_mode,action_mode,agent,algorithm,phase,episode,score,median_score_so_far,survival_time_s,steps,obstacles_cleared,death_type,terminated,truncated,train_frames,wall_clock_train_s,wall_clock_eval_s,checkpoint_path,config_path
dqn_20260609T203730Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,2000,2000,dino,sim,state,full,dqn,dqn,eval,0,57.28589921937675,57.28589921937675,0.9500000000000003,19,0,late_jump,True,False,0,0.0,0.009964704513549805,runs/dqn_20260609T203652Z/checkpoint.pt,
dqn_20260609T203730Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,2001,2000,dino,sim,state,full,dqn,dqn,eval,1,57.28589921937675,57.28589921937675,0.9500000000000003,19,0,late_jump,True,False,0,0.0,0.02327752113342285,runs/dqn_20260609T203652Z/checkpoint.pt,
dqn_20260609T203730Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,2002,2000,dino,sim,state,full,dqn,dqn,eval,2,124.376589345537,57.28589921937675,2.0500000000000007,41,1,late_jump,True,False,0,0.0,0.0385897159576416,runs/dqn_20260609T203652Z/checkpoint.pt,
dqn_20260609T203730Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,2003,2000,dino,sim,state,full,dqn,dqn,eval,3,57.28589921937675,57.28589921937675,0.9500000000000003,19,0,bird_no_duck,True,False,0,0.0,0.0641641616821289,runs/dqn_20260609T203652Z/checkpoint.pt,
dqn_20260609T203730Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,2004,2000,dino,sim,state,full,dqn,dqn,eval,4,57.28589921937675,57.28589921937675,0.9500000000000003,19,0,late_jump,True,False,0,0.0,0.0725853443145752,runs/dqn_20260609T203652Z/checkpoint.pt,
