run_id,git_commit,seed,eval_seed,game,backend,obs_mode,action_mode,agent,algorithm,phase,episode,score,median_score_so_far,survival_time_s,steps,obstacles_cleared,death_type,terminated,truncated,train_frames,wall_clock_train_s,wall_clock_eval_s,checkpoint_path,config_path
rule_20260609T203632Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,1000,1000,dino,sim,state,full,rule,rule,eval,0,661.2886272959197,661.2886272959197,10.400000000000013,208,11,late_jump,True,False,0,0.0,0.013369560241699219,,
rule_20260609T203632Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,1001,1000,dino,sim,state,full,rule,rule,eval,1,142.81677274717762,402.0527000215487,2.3499999999999996,47,2,late_jump,True,False,0,0.0,0.018093347549438477,,
rule_20260609T203632Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,1002,1000,dino,sim,state,full,rule,rule,eval,2,248.47986320729743,248.47986320729743,4.049999999999994,81,4,bird_no_duck,True,False,0,0.0,0.024480819702148438,,
rule_20260609T203632Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,1003,1000,dino,sim,state,full,rule,rule,eval,3,333.82182223134686,291.15084271932216,5.399999999999989,108,5,bird_no_duck,True,False,0,0.0,0.03263068199157715,,
rule_20260609T203632Z,46994cc7e8535abc7656f72dbd4d4f4fba27488b,1004,1000,dino,sim,state,full,rule,rule,eval,4,634.416789853989,333.82182223134686,10.000000000000007,200,11,late_jump,True,False,0,0.0,0.045546531677246094,,
